Datetime,Price,LongTerm,ShortTerm,LTSD,Position,Record,Cash,Sunk,Balance
2021-04-30 11:45:00-04:00,15.225500625201647,5.316308908641582,8.283748001686156,1.2465900867991397,-1,-1.0,15.225500625201647,-15.225500625201647,0.0
2021-04-30 12:00:00-04:00,15.392831322793526,5.481242241224176,8.534821012412893,1.2949951385994443,-1,0.0,15.225500625201647,-15.392831322793526,-0.16733069759187913
2021-04-30 12:15:00-04:00,15.343899177236395,5.642323256420835,8.77524350162313,1.3442794496583672,-1,0.0,15.225500625201647,-15.343899177236395,-0.1183985520347477
2021-04-30 12:30:00-04:00,15.435377496095171,5.801924664612367,9.01035485331148,1.3938769888881404,-1,0.0,15.225500625201647,-15.435377496095171,-0.20987687089352391
2021-04-30 12:45:00-04:00,15.461777576342556,5.959023285100997,9.238049796938524,1.4444350988818715,-1,0.0,15.225500625201647,-15.461777576342556,-0.2362769511409084
2021-04-30 13:00:00-04:00,15.470537179995105,6.113388590441595,9.457972377688696,1.4961597295998714,-1,0.0,15.225500625201647,-15.470537179995105,-0.2450365547934581
2021-04-30 13:15:00-04:00,15.872876153900506,6.271455105055284,9.684286808155383,1.5488046295594966,-1,0.0,15.225500625201647,-15.872876153900506,-0.6473755286988592
2021-04-30 13:30:00-04:00,16.045719238680704,6.429443104684885,9.908671770823048,1.6022648748356298,-1,0.0,15.225500625201647,-16.045719238680704,-0.8202186134790566
2021-04-30 13:45:00-04:00,15.934335382261366,6.582773582824449,10.121173946264143,1.6563435467263923,-1,0.0,15.225500625201647,-15.934335382261366,-0.7088347570597193
2021-04-30 14:00:00-04:00,16.104571058711983,6.736078234123065,10.332147891592685,1.7109059200837045,-1,0.0,15.225500625201647,-16.104571058711983,-0.8790704335103356
2021-04-30 14:15:00-04:00,16.124985968861566,6.886954231478606,10.536367584248017,1.7656394791096448,-1,0.0,15.225500625201647,-16.124985968861566,-0.8994853436599186
2021-04-30 14:30:00-04:00,16.033898483446436,7.033665391922836,10.73014438250105,1.8206309603213844,-1,0.0,15.225500625201647,-16.033898483446436,-0.8083978582447884
2021-04-30 14:45:00-04:00,15.96230134118288,7.1766098690831015,10.914537739382409,1.8759671720449407,-1,0.0,15.225500625201647,-15.96230134118288,-0.7368007159812322
2021-04-30 15:00:00-04:00,15.943640786835715,7.316711380816764,11.091747608064326,1.9315438577915616,-1,0.0,15.225500625201647,-15.943640786835715,-0.7181401616340679
2021-04-30 15:15:00-04:00,16.061412208256385,7.45620550123387,11.266836936353675,1.9872751258336043,-1,0.0,15.225500625201647,-16.061412208256385,-0.8359115830547381
2021-04-30 15:30:00-04:00,16.502302256710223,7.600252846757778,11.451264315277017,2.0431702135327625,-1,0.0,15.225500625201647,-16.502302256710223,-1.276801631508576
2021-04-30 15:45:00-04:00,16.60152741219143,7.743337589172046,11.632665129913448,2.0991416130988365,-1,0.0,15.225500625201647,-16.60152741219143,-1.376026786989783
2021-05-03 09:30:00-04:00,17.169917928111346,7.892926969316205,11.827670245069998,2.155323089551234,-1,0.0,15.225500625201647,-17.169917928111346,-1.9444173029096987
2021-05-03 09:45:00-04:00,17.843524617211585,8.050566380566504,12.03950287073093,2.211794980055157,-1,0.0,15.225500625201647,-17.843524617211585,-2.618023992009938
2021-05-03 10:00:00-04:00,18.11371864420829,8.209725050606544,12.253363878218615,2.2685624723689664,-1,0.0,15.225500625201647,-18.11371864420829,-2.8882180190066435
2021-05-03 10:15:00-04:00,18.641452425061445,8.374444345170012,12.478248669282008,2.3257040756480074,-1,0.0,15.225500625201647,-18.641452425061445,-3.4159517998597977
2021-05-03 10:30:00-04:00,18.36560055850083,8.53195399019314,12.685481593677595,2.3830496039405875,-1,0.0,15.225500625201647,-18.36560055850083,-3.140099933299183
2021-05-03 10:45:00-04:00,18.65485368776949,8.691288728881073,12.89557808001292,2.440576789960365,-1,0.0,15.225500625201647,-18.65485368776949,-3.4293530625678414
2021-05-03 11:00:00-04:00,18.589492714255613,8.846844762478595,13.095957990585104,2.4981926162441574,-1,0.0,15.225500625201647,-18.589492714255613,-3.3639920890539656
2021-05-03 11:15:00-04:00,18.54687853825689,8.999053376474127,13.287766476785944,2.5558098417273025,-1,0.0,15.225500625201647,-18.54687853825689,-3.321377913055244
2021-05-03 11:30:00-04:00,18.425787170781348,9.146750885299246,13.46854637889414,2.6132284201996936,-1,0.0,15.225500625201647,-18.425787170781348,-3.2002865455797007
2021-05-03 11:45:00-04:00,18.31058412219049,9.2901165943915,13.638895672256108,2.670303402788702,-1,0.0,15.225500625201647,-18.31058412219049,-3.085083496988844
2021-05-03 12:00:00-04:00,18.61640254723784,9.435811069958378,13.813994558996248,2.727343132701858,-1,0.0,15.225500625201647,-18.61640254723784,-3.3909019220361927
2021-05-03 12:15:00-04:00,16.705441909311347,9.549213629174623,13.915700795785122,2.7838476853317684,-1,0.0,15.225500625201647,-16.705441909311347,-1.4799412841096995
2021-05-03 12:30:00-04:00,17.021258632014124,9.665609036106755,14.024928820046275,2.8399850140972474,-1,0.0,15.225500625201647,-17.021258632014124,-1.795758006812477
2021-05-03 12:45:00-04:00,17.70267690017343,9.790631894931062,14.154270924984234,2.895864404067405,-1,0.0,15.225500625201647,-17.70267690017343,-2.4771762749717823
2021-05-03 13:00:00-04:00,17.269609828097245,9.906813899622797,14.263824869739997,2.951302253408464,-1,0.0,15.225500625201647,-17.269609828097245,-2.044109202895598
2021-05-03 13:15:00-04:00,17.21433751983939,10.020179398986864,14.367574418335671,3.00620273848874,-1,0.0,15.225500625201647,-17.21433751983939,-1.9888368946377426
2021-05-03 13:30:00-04:00,17.20549880843585,10.131501117910922,14.467357465817928,3.0605441967690488,-1,0.0,15.225500625201647,-17.20549880843585,-1.9799981832342013
2021-05-03 13:45:00-04:00,17.17107392632927,10.240422265628816,14.56241476033542,3.1142418157769107,-1,0.0,15.225500625201647,-17.17107392632927,-1.9455733011276237
2021-05-03 14:00:00-04:00,17.053419106238323,10.345702041515114,14.649987364198397,3.1671781638019376,-1,0.0,15.225500625201647,-17.053419106238323,-1.8279184810366758
2021-05-03 14:15:00-04:00,16.778627676082195,10.444982732313736,14.724815789687476,3.2192646979947903,-1,0.0,15.225500625201647,-16.778627676082195,-1.5531270508805477
2021-05-03 14:30:00-04:00,16.92073325785651,10.54479969595518,14.802004168591253,3.270558893548854,-1,0.0,15.225500625201647,-16.92073325785651,-1.6952326326548643
2021-05-03 14:45:00-04:00,16.753266480717414,10.640379237427323,14.870588379127035,3.320999331639057,-1,0.0,15.225500625201647,-16.753266480717414,-1.5277658555157672
2021-05-03 15:00:00-04:00,16.888249424072697,10.736449090052583,14.941502094719755,3.3705916064442243,-1,0.0,15.225500625201647,-16.888249424072697,-1.6627487988710499
2021-05-03 15:15:00-04:00,16.92709366188106,10.83152568468972,15.011284578968302,3.419335119877939,-1,0.0,15.225500625201647,-16.92709366188106,-1.7015930366794123
2021-05-03 15:30:00-04:00,16.66202874203813,10.920966209251711,15.06929575212804,3.4671830674215616,-1,0.0,15.225500625201647,-16.66202874203813,-1.4365281168364845
2021-05-03 15:45:00-04:00,16.716786210271664,11.009772058568055,15.127189414344214,3.514140419644422,-1,0.0,15.225500625201647,-16.716786210271664,-1.4912855850700169
